Artist ID,Name,Nationality,Gender,Birth Year,Death Year
2394,Jesús Guerrero Galvan,Mexican,Male,1910,1973
2395,José Guerrero,American,Male,1914,1991
2396,Xavier Guerrero,Mexican,Male,1896,1974
2397,Giuseppe Guerreschi,Italian,Male,1929,1985
2398,Hans Gugelot,German,Male,1920,1965
2399,Maurice Guibert,French,Male,1856,1913
2400,Alfredo Guido,Argentine,Male,1892,1967
2401,Alberto da Veiga Guignard,Brazilian,Male,1895,1962
2402,Lurelle Guild,American,Male,1898,1986
2404,Albert Guillaume,French,Male,1873,1942
2407,Hector Guimard,French,Male,1867,1942
2409,Michel Guino,French,Male,1926,2013
2410,Paolo Guiotto,Italian,Male,1935,
2411,Satish Gujral,Indian,Male,1925,
2413,Yakov Guminer,Russian,Male,1896,1942
2414,Jules Guran,Nationality unknown,Male,,
2415,Melissa Gurdus,American,Female,,
2416,J. Gurney,American,Male,1812,1886
2419,Philip Guston,American,Male,1913,1980
2420,F. Gutekunst,American,Male,1831,1917
2422,John Gutmann,American,Male,1905,1998
2423,Renato Guttuso,Italian,Male,1912,1987
2424,Charles Gwathmey,American,Male,1938,2009
2425,Robert Gwathmey,American,Male,1903,1988
2426,Luke Gwilliam,American,Male,,
2427,Brion Gysin,American,Male,1916,1986
2428,H.V.,Spanish,,,
2429,Hans Haacke,German,Male,1936,
2430,Kenneth D. Haak,American,Male,1923,
2431,Ernst Haas,American,Male,1921,1986
2432,Hildegarde Haas,American,Female,1926,2002
2433,Richard Haas,American,Male,1936,
2434,Volkmar Haase,German,Male,,
2435,Terry Haass,French,Female,1923,2016
2436,Sandra Haber,American,Female,1956,
2437,Reinhold Häcker,Swiss,Male,1903,1976
2439,Dimitri Hadzi,American,Male,1921,2006
2440,R. L. Haeberle,Nationality unknown,,1941,
2441,Oswald Haerdtl,Austrian,Male,1899,1959
2442,Günter Haese,German,Male,1924,
2443,M. Hafelmaier,Swiss,,,
2444,Michael Hafftka,American,Male,1953,
2445,Hideo Haga,Japanese,Male,1921,
2446,Otto Hagel,American,Male,1909,1974
2447,Charles Hagen,American,Male,1942,
2448,Karl Hagenauer,Austrian,Male,1898,1956
2449,Hideoki Hagiwara,Japanese,Male,1942,
2450,Hagiwara Hideo,Japanese,Male,1913,2007
2451,Raoul Hague,American,Male,1905,1993
2452,Betty Hahn,American,Female,1940,
2453,Johann Hahn,German,Male,1840,1900
2454,C. Haimovitz,American,,,
2455,Raymond Hains,French,Male,1926,2005
2456,Étienne Hajdu,French,Male,1907,1996
2457,Otto Herbert Hajek,German,Male,1927,2005
2458,Heinz Hajek-Halke,German,Male,1898,1983
2459,Peter Hajnoczky,Swiss,Male,1943,
2460,George H. Hake,American,Male,,
2461,Alice Halicka,Polish,Female,1895,1975
2462,Bob Hall,American,Male,1951,
2464,Marshall Hall,American,Male,,
2465,Nigel Hall,British,Male,1943,
2466,Hermann Haller,Swiss,Male,1880,1950
2467,Peter Halley,American,Male,1953,
2468,Gary L. Hallman,American,Male,1940,
2469,Samuel Halpert,American,Male,1884,1930
2470,Philippe Halsman,American,Male,1906,1979
2471,Chimei Hamada,Japanese,Male,1917,
2472,Yozo Hamaguchi,Japanese,Male,1909,2000
2473,Katsunori Hamanishi,Japanese,Male,1949,
2475,Hiroshi Hamaya,Japanese,Male,1915,1999
2476,Theora Hamblett,American,Female,1895,1977
2477,Jörg Hamburger,Swiss,Male,1935,
2478,Peter Hamburger,American,Male,1941,
2480,James Hamilton,American,Male,1928,
2481,Richard Hamilton,British,Male,1922,2011
2482,Hans Hammarskiold,Swedish,Male,1925,2012
2483,Sid Hammer,American,Male,1926,1969
2485,John Hays Hammond,American,Male,1888,1965
2486,David Hammons,American,Male,1943,
2487,Harry Handler,American,Male,,
2488,Abraham P. Hankins,American,Male,1904,1963
2489,Wolfgang Hanns,German,Male,,
2490,Aage Helbig Hansen,Danish,Male,1915,
2491,Robert Hansen,American,Male,1924,2013
2492,Bill Hanson,American,Male,1928,
2493,David T. Hanson,American,Male,1948,
2494,Joseph Mellor Hanson,British,Male,1900,1963
2495,Simon Hantaï,Hungarian,Male,1922,2008
2496,Michio Hanyu,Japanese,Male,1933,
2497,Charles Harbutt,American,Male,1935,2015
2498,Marvin Harden,American,Male,1935,
2499,Elizabeth Harding,Nationality unknown,Female,,
2500,John Harding,American,Male,1940,
2501,Robert Hardmeyer,Swiss,Male,1876,1919
2502,Dudley Hardy,British,Male,1867,1922
2503,Chauncey Hare,American,Male,1934,
2504,David Hare,American,Male,1917,1992
2505,Keith Haring,American,Male,1958,1990
2507,Richard Harlfinger,Austrian,Male,1873,1948
2508,Guy Harloff,French,Male,1933,1991
2509,Irving Harper,American,Male,1916,2015
2510,Richard Harrington,Canadian,Male,1911,2005
2511,Alexander E. Harris,American,Male,1949,
2512,Kate Harris,British,Female,,
2513,L. Harris,,,,
2514,Margaret Harris,American,Female,,
2515,Paul Harris,American,Male,1925,
2516,Anthony Harrison,British,Male,,
2517,Alfred A. Hart,American,Male,1816,1908
2518,Claudia Hart,American,Female,1955,
2519,"George Overbury (""Pop"") Hart",American,Male,1868,1933
2520,Grace Hartigan,American,Female,1922,2008
2521,Marsden Hartley,American,Male,1877,1943
2522,Cedric Hartman,American,Male,1929,
2523,Rosella Hartman,Nationality unknown,Female,1894,1984
2524,Erich Hartmann,American,Male,1922,1999
2525,Hans Hartung,French,Male,1904,1989
2526,Josef Hartwig,German,Male,1880,1955
2527,J.D.H. Harvey,British,,,
2529,Kiyoshi Hasegawa,Japanese,Male,1891,1980
2530,Hasegawa Sabro,Japanese,Male,1907,1957
2531,Jan Hashey,American,Female,1938,
2532,Childe Hassam,American,Male,1859,1935
2533,Rafael Hastings,Peruvian,Male,1945,
2534,Hasui,Japanese,Male,1883,1957
2535,Makio Hasuike,Japanese,Male,1938,
2536,Peter Hatch,British,Male,,
2537,Hatsuo Ikeuchi,Japanese,Male,,
2538,Shigeru Hatsuyama,Japanese,Male,1897,1973
2539,Pierre Haubensak,Swiss,Male,1935,
2540,Declan Haun,American,Male,,
2541,Suzanne Hausammann,American,Female,1937,
2542,Johann Hauser,Czech,Male,1926,
2543,Carry (Carl Maria) Hauser,Austrian,Female,1895,1985
2544,Raoul Hausmann,German,Male,1886,1971
2545,Paul Haustein,German,Male,1880,1944
2546,Ashley Havinden,British,Male,1903,1973
2547,"Clementina, Lady Hawarden",British,Female,1822,1865
2549,Markus Hawlik,German,Male,1951,
2550,E. Hawthorne,British,,,
2551,Kirsten Hawthorne,American,Female,1949,
2552,Alex Hay,American,Male,1930,
2553,Yoshio Hayakawa,Japanese,Male,1917,
2554,Henri Hayden,French,Male,1883,1970
2555,David V. Hayes,American,Male,1931,
2556,Louis Hayet,Nationality unknown,Male,1864,1940
2557,Frank Jay Haynes,American,Male,1853,1921
2558,Stanley William Hayter,British,Male,1901,1988
2559,Nicholas Ház,American,Male,1883,1953
2560,Frank Hazenplug,American,Male,1874,1931
2561,Howard Head,American,Male,1914,1991
2562,Jack Heaney,American,Male,,
2563,Dennis Hearne,American,Male,1947,
2564,Dave Heath,American,Male,1931,
2565,Edith Heath,American,Female,1911,2005
2566,Milton Elting Hebald,American,Male,1917,
2567,Caroline Hebbe-Hammarskiold,Swedish,Female,1930,
2568,Josef Hecht,Polish,Male,,
2569,Erich Heckel,German,Male,1883,1970
2570,Wally Hedrick,American,Male,1928,2003
2571,Jon Hedu,American,Male,1914,1995
2572,Willy Heeks,American,Male,1951,
2573,Henry Heerup,Danish,Male,1905,1993
2574,Maria Hees,Dutch,Female,1948,
2575,Bernhard Heiliger,German,Male,1915,1995
2576,Michael Heindorff,German,Male,,
2577,Thomas Theodor Heine,German,Male,1867,1948
2578,Robert Heinecken,American,Male,1931,2006
2580,Michael Heizer,American,Male,1944,
2581,John Hejduk,American,Male,1929,2000
2582,Walter Helbig,German,Male,1878,1968
2583,Al Held,American,Male,1928,2005
2584,Riva Helfond,American,Female,1910,2002
2586,Jean Hélion,French,Male,1904,1987
2587,Nancy Hellebrand,American,Female,1944,
2589,"J.A. Henckels, Solingen, Germany",,,1731,
2590,Alexander Henderson,Canadian,Male,1831,1913
2591,Geoffrey Hendricks,American,Male,1931,
2593,Fritz Henle,American,Male,1909,1993
2594,Jan Henle,American,Male,1948,
2595,Florence Henri,Swiss,Female,1893,1982
2596,Frederick H. K. Henrion,British,Male,1914,1990
2597,Bill Henry,American,Male,,
2598,"Henry Disston & Sons, Inc.",American,,1840,
2599,William E. Hentschel,American,Male,1892,1962
2600,Barbara Hepworth,British,Female,1903,1975
2601,Henri (Paul Herrmann) Héran,German,Male,1864,1940
2602,Auguste Herbin,French,Male,1882,1960
2603,Arsène Herbinier,French,,,
2607,Albin J. Herek,American,Male,,
2608,Hanns Herkendell,German,Male,,
2609,Erik Herløw,Danish,Male,1913,1991
2612,Anthony Hernandez,American,Male,1947,
2613,Joan Hernández Pijuan,Spanish,Male,1931,2005
2614,Helena Hernmarck,Swedish,Female,1941,
2615,Georg Herold,German,Male,1947,
2616,Jacques Hérold,Romanian,Male,1910,1991
2617,Patrick Heron,British,Male,,
2620,Marcia Herscovitz,American,Female,1945,
2621,Albert Herter,American,Male,1871,1950
2623,Eva Hesse,American,Female,1936,1970
2624,Robert Joseph Hettel,American,Male,,
2625,Raymonde Heudebert,French,Male,1905,1991
2626,Wout van Heusden,Dutch,Male,,
2627,Anton Heyboer,Dutch,Male,1924,
2628,Ken Heyman,American,Male,1930,
2629,Antonin Heythum,American,Male,1901,1954
2630,Hibner,Polish,,,
2631,Sheila Hicks,American,Female,1934,
2632,Nankoku Hidai,Japanese,Male,1912,1999
2633,Hideshima Yukio,Japanese,Male,,
2634,Kenneth Hiebert,American,Male,1930,
2635,Higa Yoshiharu,Japanese,Male,1938,
2636,Chester Higgins Jr.,American,Male,1946,
2637,Dick Higgins,American,Male,1938,1998
2638,Edward Higgins,American,Male,1930,
2641,Ernest C. Higgins,American,Male,1915,
2642,Jene Highstein,American,Male,1942,
2643,Susumu Higuchi,Japanese,Male,,
2644,Rowland Hilder,British,Male,1905,
2645,Hilaire Hiler,American,Male,1898,1966
2646,Charles Christopher Hill,American,Male,1948,
2647,Clinton Hill,American,Male,1922,
2648,David Octavius Hill,British,Male,1802,1870
2649,Vernon Hill,British,Male,1886,1971
2650,Hille,Nationality unknown,,,
2651,John Hillers,American,Male,1843,1925
2652,Tristram Hillier,British,Male,1905,1983
2653,Hans Hillmann,German,Male,1925,
2654,Fannie Hillsmith,American,Female,1911,2007
2655,Hans Himbert,Swedish,Male,1951,
2656,Harvey Himelfarb,American,Male,1941,
2657,Lewis W. Hine,American,Male,1874,1940
2658,Charles Hinman,American,Male,1932,
2659,Kit Hinrichs,American,Male,1941,
2660,K. Hinterberger,German,,,
2661,Hans Hinterreiter,Swiss,Male,1902,1989
2662,Randal Richard Hinz,American,Male,1944,
2663,Philippe Hiquily,French,Male,1925,2013
2664,Key Hiraga,Japanese,Male,1936,2000
2665,Un'ichi Hiratsuka,Japanese,Male,1895,1997
2667,Joseph Hirsch,American,Male,1910,1981
2668,Stefan Hirsch,American,Male,1899,1964
2669,Ludwig Hirschfeld-Mack,German,Male,1893,1965
2670,Milton Hirschl,American,Male,1917,1999
2671,Morris Hirshfield,American,Male,1872,1946
2672,Terry Hirst,American,Male,1950,
2673,Franz Hitzler,German,Male,1946,
2674,Erik Hjorth,Danish,Male,1906,1982
2675,Hannah Höch,German,Female,1889,1978
2676,Rick McKee Hock,American,Male,1949,2015
2677,Antonius Höckelman,German,Male,1937,2000
2678,David Hockney,British,Male,1937,
2679,Howard Hodgkin,British,Male,1932,
2681,Ferdinand Hodler,Swiss,Male,1853,1918
2682,Gerhard Hoehme,German,Male,,
2683,Fred J. Hoertz,Nationality unknown,Male,,
2684,Beth Van Hoesen,American,Female,1926,2010
2685,Paul van Hoeydonck,Belgian,Male,1925,
2686,Karl Hofer,German,Male,1878,1955
2687,Charles Hoff,American,Male,1905,1970
2688,Arlene Hoffman,American,Female,1937,
2689,Bernard Hoffman,American,Male,1913,1979
2690,Lee Hoffman,American,Male,1942,
2691,Lilly E. Hoffman,American,Female,,
2692,Phillip W. Hoffman,American,Male,1936,
2693,Wolf Hoffman,German,Male,,
2694,Josef Hoffmann,Austrian,Male,1870,1956
2695,Alfred Hofkunst,Swiss,Male,1942,2004
2696,Rudolf Hoflehner,Austrian,Male,1916,1995
2697,Armin Hofmann,Swiss,Male,1920,
2698,Hans Hofmann,American,Male,1880,1966
2699,Christopher Martin Hofstetter,Swiss,Male,1944,
2700,Ludwig Hohlwein,German,Male,1874,1949
2702,Steven Holl,American,Male,1947,
2703,Tom Holland,American,Male,1936,
2705,Hans Hollein,Austrian,Male,1934,2014
2706,Roger Hollenbeck,American,Male,,
2707,Gordon Holler,American,Male,1935,
2708,Torben Holmback,Danish,,1933,
2709,Frank Graham Holmes,American,Male,1878,1954
2710,William Henry Holmes,American,Male,,
2711,Robert Holmgren,American,Male,1946,
2712,Pieter Holstein,Dutch,Male,1934,
2713,Carl Holty,American,Male,1900,1973
2714,Jenny Holzer,American,Female,1950,
2715,Friedl Holzer-Kjellberg,Finnish,Male,1905,1993
2716,David Holzman,Nationality unknown,Male,1943,
2717,Lorenzo Homar,American,Male,1913,2004
2719,Gottfried Honegger,Swiss,Male,1917,2016
2720,Göran Hongell,Finnish,Male,1902,1973
2721,Ethelyn Honig,American,Female,1933,
2722,Dorothy Hood,American,Female,1918,2000
2723,John Hoover,American,Male,1919,
2724,Saara Hopea,Finnish,Female,1925,1984
2725,Charles Hopkinson,American,Male,1869,1962
2726,Edward Hopper,American,Male,1882,1967
2728,Barbara Horosko,American,Female,1950,
2729,Bruce Horowitz,American,Male,1949,
2730,Nathan George Horwitt,American,Male,1898,1990
2732,Philippe Hosiasson,French,Male,1898,1978
2733,Koyo Hosoi,Japanese,Male,,
2734,Hosoda Masayoshi,Japanese,Male,,
2735,Eikoh Hosoe,Japanese,Male,1933,
2736,Takeichi Hotta,Japanese,Male,,
2737,Gordon House,British,Male,,
2738,Keith Hovis,American,Male,,
2739,Coy Howard,American,Male,1943,
2740,Eloise Howard,American,Female,1889,1985
2741,Peter Howson,British,Male,1958,
2742,John Hoyland,British,Male,1934,2011
2743,Alfred Hrdlicka,Austrian,Male,1928,
2744,Hermann Huber,Swiss,Male,1888,1967
2745,Max Huber,Italian,Male,1919,1992
2746,Patriz Hüber,German,Male,1878,1902
2747,Robert Hudson,American,Male,1938,
2748,Richard Hudson,American,Male,,
2749,Douglas Huebler,American,Male,1924,1997
2751,Patrick Hughes,British,Male,,
2752,Ralph Hughes,American,Male,1923,
2753,Toni Hughes,American,Female,1907,
2755,Georges Hugnet,French,Male,1906,1974
2756,Ian (Hugh Guiler) Hugo,American,Male,1898,1985
2757,Jean Hugo,French,Male,1894,1984
2758,Valentine Hugo,French,Female,1890,1968
2759,Sipke Huismans,Dutch,Male,,
2760,Huller,Swiss,,,
2761,John Hultberg,American,Male,1922,2005
2763,Richard P. (Sandy) Hume,American,Male,1946,
2765,Ralph Humphrey,American,Male,1932,1990
2766,Hundertwasser (Friedrich Stowasser),Austrian,Male,1928,2000
2767,Bryan Hunt,American,Male,1947,
2768,"Edward C. (""Pa"") Hunt",American,Male,1870,1934
2769,Richard Hunt,American,Male,1935,
2770,John Hunter,American,Male,1934,
2771,Max Hunziker,Nationality unknown,Male,,
2772,Robert Huot,American,Male,1935,
2773,Dudley Huppler,American,Male,1917,1988
2774,Frank Hurley,Australian,Male,1885,1962
2775,Michael Hurson,American,Male,1941,
2776,Luchita Hurtado,Mexican,Female,1920,
2777,Gene Hurwitt,American,Male,1906,1988
2778,Sidney Jack Hurwitz,American,Male,,
2779,Dalla Husband,Canadian,Female,1899,1945
2780,Terry Husebye,American,Male,1945,
2781,Vilmos Huszár,Dutch,Male,1884,1960
2782,Peter Hutchinson,British,Male,1930,
2784,Paul Huxley,British,Male,1938,
2785,Garth Huxtable,American,Male,1911,1989
2786,Kyu-Baik Hwang,Korean,Male,1932,
2787,Lisa Hyatt,American,Female,1949,
2788,Philip Hyde,American,Male,1921,
2789,Scott Hyde,American,Male,1926,
2791,Henri-Gabriel Ibels,French,Male,1867,1936
2792,Arinori Ichihara,Japanese,Male,,
2793,Tetsuya Ichimura,Japanese,Male,1930,
2794,Paul Ickovic,American,Male,1944,
2795,Shoichi Ida,Japanese,Male,1941,2006
2796,Ide Sakiko,Japanese,Male,1927,
2797,Takenobu Igarashi,Japanese,Male,1944,
2798,Yoshiaki Iida,Japanese,Male,1947,
2799,Kyo Ikebe,Japanese,Male,,
2800,Ikeda Fumio (pen Name: Suijo),Japanese,Male,1912,
2801,Masuo Ikeda,Japanese,Male,1934,1997
2803,Ikko (Ikko Narahara),Japanese,Male,1931,
2804,Hisae Imai,Japanese,Female,1931,2009
2805,Toshimitsu Imai,Japanese,Male,1928,2002
2806,Birney Imes III,American,Male,1951,
2807,Jörg Immendorff,German,Male,1945,2007
2809,Akira Inada,Japanese,Male,1949,
2810,Inagaki Tomoo,Japanese,Male,1902,1980
2811,Gérald Incandela,French,Male,1952,
2812,Robert Indiana,American,Male,1928,
2813,Anthony Ingolia,American,Male,1921,
2814,Robert Ingram,Nationality unknown,Male,,
2815,Mark Innerst,American,Male,1957,
2816,Genichiro Inokuma,Japanese,Male,1902,1993
2817,Will Insley,American,Male,1929,2011
2820,Eugène Ionesco,French,Male,1909,1994
2821,Jean Ipoustéguy,French,Male,1920,2006
2822,Angelo Ippolito,American,Male,1922,2001
2823,David Ireland,American,Male,1930,
2824,Richard W. Ireland,American,Male,1925,
2825,Carlos Irizarry,American,Male,1938,
2826,Marcos Irizarry,American,Male,1936,1995
2828,Robert Irwin,American,Male,1928,
2829,Rolf Iseli,Swiss,Male,1934,
2830,Hortense B. Isenberg,American,Female,,
2831,Eric Isenburger,American,Male,1902,1994
2832,Sheila Isham,American,Female,1927,
2833,Shuji Ishii,Japanese,Male,,
2834,Yasuhiro Ishimoto,Japanese,Male,1921,2012
2835,Eiko Ishioka,Japanese,Female,1938,2012
2836,Yukihisa Isobe,Japanese,Male,1936,
2837,Arata Isozaki,Japanese,Male,1931,
2838,Marvin Israel,American,Male,1924,1984
2839,Robert Israel,American,Male,1939,
2840,Jozef Israels,Dutch,Male,1824,1911
2841,Junichi Itahashi,Japanese,Male,1942,
2842,Kenji Itoh,Japanese,Male,1915,
2843,Johannes Itten,Swiss,Male,1888,1967
2844,Graciela Iturbide,Mexican,Female,1943,
2845,Olja Ivanjicki,Yugoslav,Female,1931,2009
2846,Earl Iversen,American,Male,1943,
2847,Norman Ives,Nationality unknown,Male,1923,1978
2848,Koji Iwagami,Japanese,Male,1951,
2849,Reika Iwami,Japanese,Female,1927,
2850,Takeji Iwamiya,Japanese,Male,1920,
2851,Yoshiyuki Iwase,Japanese,Male,,
2852,Iyola,Canadian Inuit,Male,1933,2000
2853,Izis,French,Male,1911,1980
2854,Shigeru Izumi,Japanese,Male,1922,1995
2855,Christian Jaccard,French,Male,1939,
2856,Joseph Jachna,American,Male,1935,2016
2857,Bill Jacklin,British,Male,1943,
2858,Robert Jacks,Australian,Male,1943,
2859,Gerald Jackson,American,Male,1943,
2860,Jean Jackson,Nationality unknown,,,
2861,Martin Jackson,American,Male,1919,1986
2862,Oliver Jackson,American,Male,1935,
2863,William Henry Jackson,American,Male,1843,1942
2864,David Jacob,American,Male,1928,
2865,Max Jacob,French,Male,1876,1944
2866,Walter Jacob,German,Male,1893,1964
2867,Aldo Jacober,Italian,Male,1939,
2868,Lotte Jacobi,American,Female,1896,1990
2869,Arne Jacobsen,Danish,Male,1902,1971
2871,Alexandra Nikolaevna Jacobson,Russian,Female,,
2872,James J. Jacobson,American,Male,,
2873,J. Jacquelin,French,,,
2874,Alain Jacquet,French,Male,1939,2008
2875,Yvonne Jacquette,American,Female,1934,
2876,Willy Jaeckel,German,Male,1888,1944
2877,Bernhard Jaeger,German,Male,,
2878,N. Jay Jaffee,American,Male,1921,1999
2879,Shirley Jaffe,American,Female,1923,2016
2880,Christopher P. James,American,Male,1947,
2881,Marcel Janco,Israeli,Male,1895,1984
2882,Sidney Janis,American,Male,1896,1989
2883,Tony Jannetti,American,Male,1947,
2884,Alain Jans,French,Male,,
2885,Angela Jansen,American,Female,1929,
2886,Franz Maria Jansen,German,Male,1885,1958
2887,Horst Janssen,German,Male,1929,1995
2888,Richard Janthur,German,Male,1883,1956
2889,Rudolph Janu,American,Male,1934,
2890,Théophile Jaquen,French,Male,,
